,Symbol,Name,Price,Change %,Volume,Rel Volume,Market Cap,P/E,EPS (dil TTM),EPS Growth (TTM YoY),Div Yield % TTM,Sector,Analyst Rating
3743,SHOT,"Safety Shot, Inc.",1.26,−2.33%,350978.0,0.96,76099000.0,—,−0.89 USD,−59.75%,0.00%,Consumer non-durables,—
3744,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",1.12,+0.90%,19418.0,0.48,3300000.0,—,−3.53 USD,−24.25%,0.00%,Health technology,—
3745,SHW,Sherwin-Williams Company (The),378.99,+0.67%,945377.0,0.92,95603000000.0,38.64,9.81 USD,+8.86%,0.73%,Process industries,Buy
3746,SHYF,"The Shyft Group, Inc.",11.98,+3.54%,179009.0,1.16,412864000.0,—,−0.07 USD,−106.10%,1.67%,Producer manufacturing,Buy
3747,SIBN,"SI-BONE, Inc.",13.13,+0.46%,236116.0,0.53,547444000.0,—,−1.00 USD,+25.74%,0.00%,Health technology,Strong buy
3748,SIDU,"Sidus Space, Inc.",2.57,−3.75%,124860.0,1.12,10746000.0,—,−11.14 USD,+83.14%,0.00%,Electronic technology,—
3749,SIEB,Siebert Financial Corp.,2.14,−1.38%,11027.0,0.40,85859000.0,8.82,0.24 USD,+103.27%,0.00%,Finance,—
3750,SIF,"SIFCO Industries, Inc.",4.4,+4.51%,34362.0,1.75,27191000.0,—,−1.34 USD,+36.10%,0.00%,Electronic technology,—
3751,SIG,Signet Jewelers Limited,96.16,−0.58%,693450.0,0.66,4236000000.0,11.14,8.63 USD,+1.83%,1.08%,Retail trade,Buy
3752,SIGA,SIGA Technologies Inc.,6.87,+4.09%,336286.0,0.67,490307000.0,5.82,1.18 USD,+205.15%,8.73%,Health technology,—
3753,SIGI,"Selective Insurance Group, Inc.",93.94,+1.59%,196341.0,0.74,5715000000.0,25.62,3.67 USD,−17.61%,1.49%,Finance,Neutral
3754,SILA,"Sila Realty Trust, Inc.",25.39,+1.97%,277025.0,0.56,1397000000.0,57.24,0.44 USD,—,2.10%,Finance,Strong buy
3755,SILC,Silicom Ltd,13.74,−0.07%,10428.0,0.90,83799000.0,—,−5.83 USD,−309.56%,0.00%,Electronic technology,Neutral
3756,SILO,"Silo Pharma, Inc.",1.03,+0.98%,20879.0,0.42,4619000.0,—,−1.18 USD,+27.24%,0.00%,Health technology,—
3757,SIMA,SIM Acquisition Corp. I,9.98,−0.10%,4035.0,0.05,229540000.0,—,—,—,0.00%,Finance,—
3758,SINT,"SiNtx Technologies, Inc.",3.18,+2.58%,19180.0,0.34,2376000.0,—,−270.50 USD,+95.79%,0.00%,Health technology,Neutral
3759,SIRI,SiriusXM Holdings Inc.,24.93,+2.59%,5439000.0,1.02,8455000000.0,7.43,3.36 USD,+13.94%,4.27%,Consumer services,Neutral
3760,SISI,"Shineco, Inc.",0.1713,+1.00%,1892000.0,0.33,5793000.0,—,−4.00 USD,−34.81%,0.00%,Process industries,—
3761,SITE,"SiteOne Landscape Supply, Inc.",148.32,+6.06%,304449.0,1.36,6692000000.0,43.83,3.38 USD,−19.35%,0.00%,Producer manufacturing,Neutral
3762,SITM,SiTime Corporation,185.0,+2.21%,104141.0,0.67,4279000000.0,—,−4.12 USD,−136.15%,0.00%,Electronic technology,Buy
3763,SJ,Scienjoy Holding Corporation,0.9789,+4.50%,8382.0,0.49,40568000.0,—,−0.24 USD,−157.89%,0.00%,Technology services,Strong buy
3764,SJM,The J.M. Smucker Company,116.82,−0.17%,606588.0,0.88,12430000000.0,16.48,7.09 USD,—,3.65%,Consumer non-durables,Neutral
3765,SJW,SJW Group,57.45,+1.92%,74976.0,0.55,1879000000.0,21.07,2.73 USD,−4.93%,2.75%,Utilities,Neutral
3766,SKGR,SK Growth Opportunities Corporation,11.42,+0.13%,6085.0,0.02,174611000.0,51.42,0.22 USD,−9.57%,0.00%,Finance,—
3767,SKIL,Skillsoft Corp.,15.95,+1.72%,46788.0,1.15,131273000.0,—,−42.08 USD,+51.64%,0.00%,Technology services,Buy
3768,SKIN,The Beauty Health Company,1.56,+4.00%,522688.99999999994,0.54,193472000.0,—,−0.83 USD,−478.08%,0.00%,Health technology,Neutral
3769,SKK,SKK Holdings Limited,2.8,−13.85%,208129.0,—,,—,—,—,—,Industrial services,—
3770,SKLZ,Skillz Inc.,5.61,+4.28%,78699.0,1.25,100242000.0,—,−2.62 USD,+80.51%,0.00%,Technology services,Buy
3771,SKWD,"Skyward Specialty Insurance Group, Inc.",44.6,+2.91%,283010.0,0.87,1788000000.0,15.11,2.95 USD,+156.54%,0.00%,Finance,Buy
3772,SKX,"Skechers U.S.A., Inc.",67.56,+0.73%,1503000.0,0.96,10292000000.0,18.10,3.73 USD,+23.13%,0.00%,Consumer non-durables,Strong buy
3773,SKY,"Champion Homes, Inc.",93.91,+1.02%,216324.0,0.75,5407000000.0,38.62,2.43 USD,−58.42%,0.00%,Consumer durables,Neutral
3774,SKYE,"Skye Bioscience, Inc.",4.29,+14.71%,229591.0,0.76,130151000.00000001,—,−3.91 USD,+49.18%,0.00%,Health technology,Strong buy
3775,SKYH,Sky Harbour Group Corporation,11.29,+0.80%,34949.0,0.44,756713000.0,—,−1.34 USD,−179.24%,0.00%,Finance,Strong buy
3776,SKYQ,Sky Quarry Inc.,3.58,−12.90%,204067.0,—,,—,—,—,—,Energy minerals,—
3777,SKYT,"SkyWater Technology, Inc.",9.64,+2.99%,271914.0,1.21,457702000.0,—,−0.54 USD,−2.39%,0.00%,Producer manufacturing,Strong buy
3778,SKYW,"SkyWest, Inc.",91.32,+2.98%,272024.0,1.01,3662000000.0,21.50,4.25 USD,—,0.00%,Transportation,Buy
3779,SKYX,SKYX Platforms Corp.,1.33,+9.02%,572783.0,0.68,135114000.0,—,−0.39 USD,−5.76%,0.00%,Producer manufacturing,Strong buy
3780,SLAB,"Silicon Laboratories, Inc.",115.5,+2.99%,132400.0,0.76,3729000000.0,—,−6.20 USD,−393.35%,0.00%,Electronic technology,Buy
3781,SLB,Schlumberger N.V.,44.78,+0.40%,8892000.0,0.72,63580000000.0,14.65,3.06 USD,+11.94%,2.40%,Industrial services,Strong buy
3782,SLDB,Solid Biosciences Inc.,6.05,0.00%,583745.0,2.02,233501000.0,—,−3.29 USD,+47.51%,0.00%,Health technology,Strong buy
3783,SLDP,"Solid Power, Inc.",1.29,+4.03%,1040000.0,0.79,230862000.0,—,−0.44 USD,−73.92%,0.00%,Producer manufacturing,Neutral
3784,SLE,"Super League Enterprise, Inc.",0.9711,−4.79%,47702.0,0.15,10261000.0,—,−7.06 USD,+83.95%,0.00%,Technology services,Strong buy
3785,SLGL,Sol-Gel Technologies Ltd.,0.68,+3.36%,9631.0,0.13,18943000.0,—,−0.54 USD,+47.74%,0.00%,Health technology,Buy
3786,SLGN,Silgan Holdings Inc.,51.57,+1.34%,376277.0,0.71,5507000000.0,18.12,2.85 USD,+0.26%,1.45%,Process industries,Buy
3787,SLM,SLM Corporation,23.27,+2.56%,1085000.0,0.89,5060000000.0,7.23,3.22 USD,+110.99%,1.89%,Finance,Strong buy
3788,SLND,"Southland Holdings, Inc.",3.82,+6.11%,28545.0,0.87,183763000.0,—,−1.00 USD,−221.16%,0.00%,Industrial services,Buy
3789,SLNG,"Stabilis Solutions, Inc.",4.59,0.00%,,0.04,85305000.0,31.46,0.15 USD,—,0.00%,Energy minerals,Strong buy
3790,SLNH,"Soluna Holdings, Inc.",3.36,+16.67%,161590.0,1.37,26759000.0,—,−13.11 USD,+91.41%,0.00%,Electronic technology,—
3791,SLNO,"Soleno Therapeutics, Inc.",54.75,+7.78%,1306000.0,1.36,2128000000.0,—,−2.43 USD,+19.83%,0.00%,Health technology,Strong buy
3792,SLP,"Simulations Plus, Inc.",31.24,+2.90%,118487.0,1.01,625042000.0,65.82,0.47 USD,−6.46%,0.77%,Technology services,Strong buy
3793,SLQT,"SelectQuote, Inc.",2.24,+5.16%,623120.0,0.55,384081000.0,—,−0.20 USD,+42.30%,0.00%,Finance,Strong buy
3794,SLRC,SLR Investment Corp.,15.06,+0.47%,180696.0,1.17,821593000.0,8.08,1.86 USD,+74.41%,10.89%,Finance,Neutral
3795,SLRN,"ACELYRIN, INC.",5.39,−1.10%,1086000.0,2.58,537967000.0,—,−3.06 USD,—,0.00%,Health technology,Buy
3796,SLRX,"Salarius Pharmaceuticals, Inc.",1.42,−4.05%,10654.0,0.39,2045999.9999999998,—,−12.64 USD,+87.75%,0.00%,Health technology,—
3797,SLS,"SELLAS Life Sciences Group, Inc.",1.24,+3.33%,276785.0,0.56,79772000.0,—,−0.92 USD,+40.77%,0.00%,Health technology,Strong buy
3798,SLVM,Sylvamo Corporation,83.7,+2.04%,185200.0,0.77,3432000000.0,15.12,5.54 USD,−18.69%,1.61%,Process industries,Neutral
3799,SLXN,Silexion Therapeutics Corp,0.2852,−8.91%,593000.0,0.09,3944000.0,—,−0.14 USD,−227.72%,0.00%,Health technology,—
3800,SM,SM Energy Company,45.55,+1.47%,1540000.0,0.93,5212000000.0,6.56,6.94 USD,−21.45%,1.51%,Energy minerals,Buy
3801,SMAR,Smartsheet Inc.,55.8,+0.54%,5019000.0,0.91,7764000000.0,—,−0.31 USD,+71.59%,0.00%,Technology services,Neutral
3802,SMBC,"Southern Missouri Bancorp, Inc.",58.63,+5.30%,36191.0,1.28,661214000.0,13.26,4.42 USD,—,1.47%,Finance,Buy
3803,SMBK,"SmartFinancial, Inc.",29.58,+3.94%,62841.0,1.13,500616000.0,19.51,1.52 USD,—,1.08%,Finance,Buy
3804,SMC,Summit Midstream Corporation,36.15,+0.67%,61849.0,0.81,384950000.0,5.85,6.18 USD,—,0.00%,Industrial services,—
3805,SMCI,"Super Micro Computer, Inc.",47.8,+2.86%,40747000.0,0.67,27990000000.0,24.02,1.99 USD,+73.95%,0.00%,Electronic technology,Buy
3806,SMG,Scotts Miracle-Gro Company (The),86.37,+1.62%,593727.0,0.86,4908000000.0,—,−4.73 USD,−95.31%,3.06%,Process industries,Buy
3807,SMHI,SEACOR Marine Holdings Inc.,9.52,+2.48%,168686.0,1.11,263096000.0,—,−1.12 USD,+41.95%,0.00%,Transportation,Strong buy
3808,SMID,Smith-Midland Corporation,34.61,+0.03%,29893.0,1.57,185017000.0,39.83,0.87 USD,—,0.00%,Non-energy minerals,—
3809,SMLR,"Semler Scientific, Inc.",27.46,+7.60%,151176.0,1.04,192008000.0,13.51,2.03 USD,−9.48%,0.00%,Health technology,Strong buy
3810,SMMT,Summit Therapeutics Inc.,19.95,+7.20%,2325000.0,0.59,14455000000.0,—,−0.23 USD,+86.40%,0.00%,Health technology,Buy
3811,SMP,"Standard Motor Products, Inc.",30.9,+0.36%,295047.0,2.65,670930000.0,11.48,2.69 USD,−5.51%,3.75%,Consumer durables,Strong buy
3812,SMPL,The Simply Good Foods Company,33.91,+0.12%,559489.0,0.80,3396000000.0,23.39,1.45 USD,+15.31%,0.00%,Consumer non-durables,Buy
3813,SMR,NuScale Power Corporation,13.14,+9.50%,7317000.0,1.10,3274000000.0,—,−1.02 USD,−39.41%,0.00%,Producer manufacturing,Buy
3814,SMRT,"SmartRent, Inc.",1.68,+3.07%,981731.0,0.99,340021000.0,—,−0.12 USD,+67.85%,0.00%,Electronic technology,Neutral
3815,SMSI,"Smith Micro Software, Inc.",1.0,−3.85%,295138.0,0.55,17754000.0,—,−5.28 USD,−46.96%,0.00%,Technology services,Strong buy
3816,SMTC,Semtech Corporation,44.0,+3.36%,1131000.0,0.62,3310000000.0,—,−13.54 USD,−97.11%,0.00%,Electronic technology,Strong buy
3817,SMTI,Sanara MedTech Inc.,32.95,+5.81%,8193.0,0.28,288213000.0,—,−0.78 USD,+25.34%,0.00%,Health technology,Strong buy
3818,SMTK,"SmartKem, Inc.",3.25,+6.55%,15789.0,0.60,5689000.0,—,−7.55 USD,"−1,632.62%",0.00%,Electronic technology,—
3819,SMWB,Similarweb Ltd.,8.91,+3.48%,123918.0,0.75,756930000.0,—,−0.15 USD,+80.05%,0.00%,Technology services,Strong buy
3820,SMX,SMX (Security Matters) Public Limited Company,2.42,−1.63%,39744.0,0.82,183790.0,—,—,—,0.00%,Technology services,—
3821,SMXT,Solarmax Technology Inc.,0.9161,+2.93%,116992.0,0.20,41242000.0,—,−0.44 USD,−799.59%,0.00%,Industrial services,—
3822,SN,"SharkNinja, Inc.",107.3,−0.83%,1363000.0,1.46,15015000000.0,61.38,1.75 USD,—,0.00%,Consumer durables,Strong buy
3823,SNA,Snap-On Incorporated,291.81,+1.92%,401397.0,1.61,15373000000.0,15.17,19.23 USD,+6.63%,2.55%,Consumer durables,Neutral
3824,SNAL,"Snail, Inc.",1.95,+7.14%,302696.0,0.27,71717000.0,—,−0.04 USD,+85.46%,0.00%,Technology services,Strong buy
3825,SNAP,Snap Inc.,11.13,+4.41%,17306000.0,0.97,18470000000.0,—,−0.71 USD,+15.96%,0.00%,Technology services,Neutral
3826,SNAX,"Stryve Foods, Inc.",0.9512,−3.86%,284864.0,1.21,3563000.0,—,−6.65 USD,+82.26%,0.00%,Consumer non-durables,Strong buy
3827,SNBR,Sleep Number Corporation,14.63,−1.08%,283372.0,0.84,327054000.0,—,−1.78 USD,−442.09%,0.00%,Consumer durables,Neutral
3828,SNCR,"Synchronoss Technologies, Inc.",12.77,−1.69%,50952.0,0.30,138148000.0,—,−2.19 USD,+49.35%,0.00%,Technology services,Buy
3829,SNCY,"Sun Country Airlines Holdings, Inc.",10.65,−0.09%,722414.0,0.86,562395000.0,11.83,0.90 USD,−29.98%,0.00%,Transportation,Strong buy
3830,SND,"Smart Sand, Inc.",2.25,+0.90%,317555.0,1.37,96585000.0,66.96,0.03 USD,−83.47%,0.00%,Non-energy minerals,Neutral
3831,SNDA,"Sonida Senior Living, Inc.",22.74,−0.18%,41793.0,0.63,433658000.0,—,−3.66 USD,+18.16%,0.00%,Health services,—
3832,SNDL,SNDL Inc.,1.99,+3.65%,1639000.0,1.03,527501999.99999994,—,−0.32 USD,+65.02%,0.00%,Process industries,Strong buy
3833,SNDR,"Schneider National, Inc.",27.64,+2.18%,431430.0,0.74,4843000000.0,41.84,0.66 USD,−71.28%,1.36%,Transportation,Neutral
3834,SNDX,"Syndax Pharmaceuticals, Inc.",19.13,+5.11%,559062.0,0.61,1628000000.0,—,−3.38 USD,−38.68%,0.00%,Health technology,Strong buy
3835,SNES,"SenesTech, Inc.",2.31,+0.87%,4680.0,0.20,1190000.0,—,−65.95 USD,+94.21%,0.00%,Process industries,—
3836,SNEX,StoneX Group Inc.,87.87,+2.70%,89837.0,1.09,2794000000.0,12.19,7.21 USD,−4.37%,0.00%,Finance,Strong buy
3837,SNFCA,Security National Financial Corporation,9.67,+1.79%,66794.0,2.58,233839000.0,10.87,0.89 USD,−17.88%,0.00%,Finance,—
3838,SNGX,"Soligenix, Inc.",3.9,−2.26%,103711.0,0.27,8894000.0,—,−9.59 USD,+80.26%,0.00%,Health technology,Strong buy
3839,SNOA,"Sonoma Pharmaceuticals, Inc.",3.11,+3.50%,221519.0,2.62,4155999.9999999995,—,−10.04 USD,+66.93%,0.00%,Health technology,—
3840,SNOW,Snowflake Inc.,124.03,+0.19%,6703000.0,1.06,41575000000.0,—,−3.06 USD,−15.06%,0.00%,Technology services,Buy
3841,SNPS,"Synopsys, Inc.",539.92,+1.28%,825906.0,0.97,82939000000.0,56.04,9.64 USD,+44.45%,0.00%,Technology services,Strong buy
3842,SNPX,"Synaptogenix, Inc.",2.96,+0.05%,1486.0,0.09,3890000.0,—,−3.71 USD,+89.78%,0.00%,Health technology,Strong buy
3843,SNSE,"Sensei Biotherapeutics, Inc.",0.47,0.00%,6153.0,0.10,11821000.0,—,−1.18 USD,+19.90%,0.00%,Health technology,Strong buy
3844,SNT,Senstar Technologies Corporation,1.5,+0.67%,9652.0,0.74,34965000.0,—,—,—,0.00%,Electronic technology,—
3845,SNTG,Sentage Holdings Inc.,2.12,−0.47%,5405.0,0.21,5947000.0,—,—,—,0.00%,Finance,—
3846,SNTI,"Senti Biosciences, Inc.",2.15,+1.90%,20901.0,0.83,9845000.0,—,−12.65 USD,+23.16%,0.00%,Health technology,—
3847,SNV,Synovus Financial Corp.,45.81,+4.16%,1747000.0,1.43,6595000000.0,28.17,1.63 USD,—,3.32%,Finance,Buy
3848,SNX,TD SYNNEX Corporation,118.69,−0.84%,532056.0,0.99,10099000000.0,15.35,7.73 USD,+11.09%,1.31%,Distribution services,Buy
3849,SO,Southern Company (The),88.96,+0.79%,3081000.0,0.69,97373000000.0,21.21,4.19 USD,+48.68%,3.19%,Utilities,Buy
3850,SOAR,"Volato Group, Inc.",0.299,−2.80%,35890.0,0.07,8831000.0,—,−4.82 USD,"−2,824.07%",0.00%,Transportation,—
3851,SOBR,"SOBR Safe, Inc.",6.55,−4.93%,46375.0,0.02,2069999.9999999998,—,−62.69 USD,+63.75%,0.00%,Electronic technology,—
3852,SOC,Sable Offshore Corp.,20.52,+3.43%,1250000.0,0.86,1336000000.0,—,−10.63 USD,"−16,676.76%",0.00%,Energy minerals,Buy
3853,SOFI,"SoFi Technologies, Inc.",9.01,+4.40%,42830000.0,1.15,9604000000.0,—,−0.23 USD,+11.88%,0.00%,Finance,Neutral
3854,SOLV,Solventum Corporation,68.14,+0.06%,1236000.0,1.19,11768000000.0,—,—,—,0.00%,Health services,Neutral
3855,SON,Sonoco Products Company,54.2,+1.12%,746106.0,1.63,5326000000.0,14.60,3.71 USD,−23.96%,3.80%,Process industries,Buy
3856,SOND,Sonder Holdings Inc.,3.68,−5.15%,77492.0,0.86,42635000.0,—,—,—,0.00%,Consumer services,Neutral
3857,SONM,"Sonim Technologies, Inc.",2.93,−1.15%,,0.11,14151000.0,—,−2.28 USD,−330.81%,0.00%,Electronic technology,—
3858,SONN,"Sonnet BioTherapeutics Holdings, Inc.",4.76,−0.56%,10791.0,0.21,3095000.0,—,−24.20 USD,+95.32%,0.00%,Health technology,Strong buy
3859,SONO,"Sonos, Inc.",11.82,−0.76%,1273000.0,0.81,1430000000.0,—,−0.14 USD,+60.39%,0.00%,Consumer durables,Buy
3860,SOPA,Society Pass Incorporated,0.9425,+1.32%,18723.0,0.40,2970000.0,—,−6.66 USD,+58.99%,0.00%,Technology services,Buy
3861,SOPH,SOPHiA GENETICS SA,3.51,+0.86%,7498.0,0.26,229467000.0,—,−1.02 USD,+16.20%,0.00%,Technology services,Strong buy
3862,SOTK,Sono-Tek Corporation,4.05,−2.41%,15545.0,1.19,63791000.0,37.16,0.11 USD,+348.56%,0.00%,Producer manufacturing,Strong buy
3863,SOUN,"SoundHound AI, Inc.",4.91,+1.45%,12658000.0,1.04,1761000000.0,—,−0.39 USD,+26.49%,0.00%,Technology services,Strong buy
3864,SOWG,Sow Good Inc.,10.36,0.00%,20324.0,0.46,106142000.0,16.51,0.63 USD,—,0.00%,Consumer non-durables,Strong buy
3865,SPAI,Safe Pro Group Inc.,2.41,−2.82%,80112.0,0.42,,—,—,—,—,Electronic technology,—
3866,SPB,"Spectrum Brands Holdings, Inc.",90.6,+1.36%,226994.0,0.77,2540000000.0,27.91,3.25 USD,−92.73%,1.85%,Consumer durables,Buy
3867,SPCB,"SuperCom, Ltd.",3.62,−7.65%,37288.0,0.18,6221000.0,78.35,0.05 USD,—,0.00%,Electronic technology,Strong buy
3868,SPCE,"Virgin Galactic Holdings, Inc.",6.25,+1.96%,860029.0,0.90,178022000.0,—,−20.23 USD,+52.53%,0.00%,Electronic technology,Neutral
3869,SPFI,"South Plains Financial, Inc.",33.95,+3.19%,32259.0,0.98,556326000.0,12.65,2.68 USD,—,1.59%,Finance,Strong buy
3870,SPGC,"Sacks Parente Golf, Inc.",1.75,−3.85%,62528.0,0.67,2554000.0,—,−3.69 USD,−102.41%,0.00%,Consumer durables,—
3871,SPGI,S&P Global Inc.,522.01,+1.34%,662119.0,0.77,163389000000.0,49.48,10.55 USD,+45.82%,0.70%,Commercial services,Buy
3872,SPH,"Suburban Propane Partners, L.P.",18.17,−1.30%,60393.0,0.57,1164000000.0,12.06,1.51 USD,+8.01%,7.15%,Distribution services,Sell
3873,SPHR,Sphere Entertainment Co.,44.48,+3.47%,450121.0,0.46,1573000000.0,—,−5.66 USD,−139.76%,0.00%,Consumer services,Buy
3874,SPI,"SPI Energy Co., Ltd.",0.651,+1.88%,350249.0,0.54,20574000.0,—,—,—,0.00%,Electronic technology,—
3875,SPIR,"Spire Global, Inc.",9.45,+4.77%,115385.0,0.62,244045000.0,—,−3.48 USD,+35.73%,0.00%,Technology services,Buy
3876,SPKL,Spark I Acquisition Corp.,10.46,−0.29%,2204.0,0.12,104600000.0,100.67,0.10 USD,—,0.00%,Finance,—
3877,SPLP,Steel Partners Holdings LP LTD PARTNERSHIP,40.0,+0.40%,,0.41,819035000.0,4.51,8.87 USD,+19.20%,0.00%,Producer manufacturing,—
3878,SPNS,Sapiens International Corporation N.V.,36.57,+1.33%,54598.0,0.81,2039000000.0000002,29.74,1.23 USD,+21.22%,1.56%,Technology services,Neutral
3879,SPNT,SiriusPoint Ltd.,13.62,+1.04%,368001.0,0.62,2328000000.0,7.02,1.94 USD,+424.66%,0.00%,Finance,Neutral
3880,SPOK,"Spok Holdings, Inc.",14.77,−0.27%,55675.0,0.50,299300000.0,19.46,0.76 USD,−56.52%,8.46%,Communications,Neutral
3881,SPOT,Spotify Technology S.A.,373.7,−1.14%,1261000.0,0.84,73243000000.0,152.18,2.46 USD,—,0.00%,Technology services,Buy
3882,SPPL,SIMPPLE LTD.,0.48,+14.31%,2741000.0,9.58,7788000.0,—,—,—,0.00%,Technology services,—
3883,SPR,"Spirit Aerosystems Holdings, Inc.",31.46,+1.75%,2610000.0,1.81,3669000000.0,—,−10.30 USD,−25.96%,0.00%,Electronic technology,Neutral
3884,SPRB,"Spruce Biosciences, Inc.",0.4443,+1.65%,348875.0,0.66,18351000.0,—,−1.05 USD,+37.17%,0.00%,Health technology,Neutral
3885,SPRC,SciSparc Ltd.,0.2244,+1.31%,202328.0,0.35,2324000.0,—,—,—,0.00%,Health technology,—
3886,SPRO,"Spero Therapeutics, Inc.",1.25,+0.81%,78206.0,0.42,67561000.0,3.73,0.34 USD,—,0.00%,Health technology,Strong buy
3887,SPRU,Spruce Power Holding Corporation,2.74,+2.62%,23371.0,0.46,50847000.0,—,−3.30 USD,+24.48%,0.00%,Utilities,—
3888,SPRY,"ARS Pharmaceuticals, Inc.",14.52,+4.39%,683926.0,0.87,1408000000.0,—,−0.47 USD,+81.88%,0.00%,Health technology,Strong buy
3889,SPSC,"SPS Commerce, Inc.",198.81,+1.79%,166046.0,0.91,7375000000.0,104.12,1.91 USD,+14.75%,0.00%,Technology services,Buy
3890,SPT,"Sprout Social, Inc",28.9,+2.12%,301933.0,0.83,1650000000.0,—,−1.31 USD,−46.46%,0.00%,Technology services,Buy
3891,SPTN,SpartanNash Company,21.38,+1.76%,123877.0,0.57,721462000.0,16.07,1.33 USD,+57.99%,4.06%,Distribution services,Neutral
3892,SPWH,"Sportsman's Warehouse Holdings, Inc.",2.95,+2.79%,294606.0,0.69,111653000.0,—,−0.91 USD,−854.54%,0.00%,Retail trade,Neutral
3893,SPXC,"SPX Technologies, Inc.",168.8,+2.88%,348332.0,2.30,7815000000.0,48.92,3.45 USD,+148.79%,0.00%,Producer manufacturing,Buy
3894,SQ,"Block, Inc.",69.7,−0.46%,6099000.0,1.09,42910000000.0,54.28,1.28 USD,—,0.00%,Technology services,Buy
3895,SQFT,"Presidio Property Trust, Inc.",0.7,−1.41%,34265.0,1.93,10172000.0,—,−0.50 USD,−9.25%,13.00%,Finance,—
3896,SQSP,"Squarespace, Inc.",46.44,−0.11%,2374000.0,1.45,6431000000.0,—,−0.04 USD,+97.54%,0.00%,Technology services,Neutral
3897,SR,Spire Inc.,64.87,+1.52%,167132.0,0.63,3746000000.0,15.61,4.16 USD,−3.35%,4.66%,Utilities,Neutral
3898,SRAD,Sportradar Group AG,12.41,+1.97%,874994.0,2.54,3700000000.0,142.64,0.09 USD,—,0.00%,Technology services,Buy
3899,SRBK,"SR Bancorp, Inc.",11.12,+0.01%,16595.0,0.49,97270000.0,—,−10.07 USD,—,0.00%,Finance,—
3900,SRCE,1st Source Corporation,60.06,+1.83%,152254.0,2.53,1472000000.0,11.60,5.18 USD,—,2.30%,Finance,Neutral
3901,SRCL,"Stericycle, Inc.",60.81,−0.18%,1609000.0,1.58,5645000000.0,156.93,0.39 USD,+66.67%,0.00%,Industrial services,Neutral
3902,SRDX,"Surmodics, Inc.",38.57,−0.23%,249521.0,1.61,550278000.0,—,−0.10 USD,+94.02%,0.00%,Health technology,Neutral
3903,SRE,DBA Sempra,82.16,+1.02%,1794000.0,0.89,52019000000.0,17.54,4.68 USD,+18.68%,2.99%,Utilities,Buy
3904,SRFM,Surf Air Mobility Inc.,2.05,−37.31%,2668000.0,0.74,28900000.0,—,−22.96 USD,—,0.00%,Transportation,Buy
3905,SRI,"Stoneridge, Inc.",10.06,+2.44%,247728.0,0.87,278438000.0,152.42,0.07 USD,—,0.00%,Producer manufacturing,Strong buy
3906,SRL,Scully Royalty Ltd.,7.92,−2.58%,14034.0,1.61,117392000.0,—,—,—,2.15%,Non-energy minerals,—
3907,SRM,"SRM Entertainment, Inc.",0.71,−1.60%,45016.0,0.94,7395000.0,—,−0.45 USD,"−2,132.43%",0.00%,Consumer durables,—
3908,SRPT,"Sarepta Therapeutics, Inc.",124.51,+1.72%,868402.0,0.95,11874000000.0,307.81,0.40 USD,—,0.00%,Health technology,Strong buy
3909,SRRK,Scholar Rock Holding Corporation,26.51,+1.42%,3043000.0,0.44,2394000000.0,—,−2.33 USD,−2.48%,0.00%,Health technology,Strong buy
3910,SRTS,"Sensus Healthcare, Inc.",6.62,+4.75%,121464.0,1.35,108496000.0,16.23,0.41 USD,+189.22%,0.00%,Health technology,Strong buy
3911,SRZN,"Surrozen, Inc.",10.45,−7.03%,5802.0,0.38,33500999.999999996,—,−21.69 USD,−20.79%,0.00%,Health technology,Buy
3912,SSB,SouthState Corporation,99.07,+3.43%,388492.0,0.99,7554000000.0,15.87,6.24 USD,—,2.12%,Finance,Buy
3913,SSBI,Summit State Bank,7.23,−0.28%,17896.0,0.46,48272000.0,8.02,0.90 USD,—,6.64%,Finance,—
3914,SSBK,"Southern States Bancshares, Inc.",30.02,+4.60%,9222.0,0.64,267672000.00000003,8.53,3.52 USD,—,1.20%,Finance,Strong buy
3915,SSD,"Simpson Manufacturing Company, Inc.",191.31,+1.35%,169879.0,0.97,8066000000.000001,24.57,7.79 USD,−2.23%,0.57%,Producer manufacturing,Neutral
3916,SSKN,"Strata Skin Sciences, Inc.",2.82,+1.08%,21758.0,1.13,11763000.0,—,−2.37 USD,−15.94%,0.00%,Health technology,Strong buy
3917,SSNC,"SS&C Technologies Holdings, Inc.",75.44,+1.86%,1328000.0,1.09,18514000000.0,27.31,2.76 USD,+13.88%,1.29%,Technology services,Buy
