4277,TRVI,"Trevi Therapeutics, Inc.",3.46 USD,−0.29%,16.833 K,0.05,238.602 M USD,—,−0.29 USD,+46.58%,0.00%,Health Technology,Strong buy
4278,TRVN,"Trevena, Inc.",0.4700 USD,+2.49%,39.703 K,0.28,8.611 M USD,—,−2.80 USD,+69.16%,0.00%,Health Technology,Strong buy
4279,TRX,TRX Gold Corporation,0.3848 USD,+0.16%,52.396 K,0.29,107.394 M USD,—,−0.01 USD,−261.64%,0.00%,Non-Energy Minerals,Strong buy
4280,TSAT,Telesat Corporation,8.42 USD,−9.56%,218.921 K,9.37,114.252 M USD,0.92,9.14 USD,—,0.00%,Communications,—
4281,TSBK,"Timberland Bancorp, Inc.",26.48 USD,+3.04%,8.851 K,0.73,215.095 M USD,8.39,3.16 USD,—,3.62%,Finance,—
4282,TSBX,Turnstone Biologics Corp.,2.91 USD,+2.83%,36.618 K,0.19,67.219 M USD,—,−2.41 USD,—,0.00%,Health Technology,Buy
4283,TSCO,Tractor Supply Company,260.13 USD,−0.12%,73.173 K,0.07,28.072 B USD,25.78,10.09 USD,+3.90%,1.62%,Retail Trade,Buy
4284,TSE,Trinseo PLC,3.70 USD,+7.56%,83.953 K,0.15,130.475 M USD,—,−19.93 USD,−60.85%,5.25%,Process Industries,Neutral
4285,TSEM,Tower Semiconductor Ltd.,32.92 USD,−0.20%,48.937 K,0.10,3.649 B USD,7.06,4.66 USD,+95.22%,0.00%,Electronic Technology,Buy
4286,TSHA,"Taysha Gene Therapies, Inc.",3.15 USD,−0.79%,386.201 K,0.07,588.173 M USD,—,−1.34 USD,+64.68%,0.00%,Health Technology,Strong buy
4287,TSLA,"Tesla, Inc.",176.82 USD,−1.68%,23.224 M,0.25,563.119 B USD,41.09,4.30 USD,+18.64%,0.00%,Consumer Durables,Neutral
4288,TSLX,"Sixth Street Specialty Lending, Inc.",21.33 USD,+0.42%,94.569 K,0.29,1.959 B USD,8.18,2.61 USD,+94.81%,8.76%,Finance,Buy
4289,TSN,"Tyson Foods, Inc.",59.25 USD,+0.75%,483.97 K,0.12,20.699 B USD,—,−2.47 USD,−135.96%,3.34%,Consumer Non-Durables,Neutral
4290,TSQ,"Townsquare Media, Inc.",11.00 USD,+0.55%,35.17 K,0.40,181.031 M USD,—,−2.74 USD,−505.31%,7.00%,Consumer Services,Strong buy
4291,TSRI,"TSR, Inc.",7.90 USD,−0.52%,4.121 K,3.29,16.935 M USD,11.23,0.70 USD,+8.45%,0.00%,Commercial Services,—
4292,TSVT,"2seventy bio, Inc.",5.33 USD,−0.93%,150.009 K,0.08,273.488 M USD,—,−4.41 USD,+41.77%,0.00%,Health Technology,Buy
4293,TT,Trane Technologies plc,299.33 USD,−0.13%,85.022 K,0.10,67.97 B USD,34.09,8.78 USD,+17.26%,1.03%,Producer Manufacturing,Neutral
4294,TTC,Toro Company (The),89.97 USD,−0.15%,40.578 K,0.06,9.393 B USD,32.92,2.73 USD,−40.01%,1.55%,Producer Manufacturing,Neutral
4295,TTD,"The Trade Desk, Inc.",87.45 USD,+0.28%,260.781 K,0.06,42.758 B USD,244.41,0.36 USD,+242.07%,0.00%,Technology Services,Buy
4296,TTEC,"TTEC Holdings, Inc.",10.75 USD,+3.37%,45.46 K,0.10,509.852 M USD,60.43,0.18 USD,−91.84%,10.94%,Technology Services,Buy
4297,TTEK,"Tetra Tech, Inc.",184.60 USD,−0.02%,13.834 K,0.06,9.87 B USD,42.77,4.32 USD,−25.69%,0.57%,Industrial Services,Buy
4298,TTGT,"TechTarget, Inc.",32.73 USD,+0.61%,2.754 K,0.02,934.331 M USD,225.10,0.15 USD,−88.64%,0.00%,Technology Services,Buy
4299,TTI,"Tetra Technologies, Inc.",4.40 USD,−0.45%,146.16 K,0.12,573.825 M USD,22.24,0.20 USD,+266.30%,0.00%,Process Industries,Strong buy
4300,TTMI,"TTM Technologies, Inc.",15.53 USD,−0.03%,53.028 K,0.06,1.582 B USD,—,−0.18 USD,−120.13%,0.00%,Electronic Technology,Buy
4301,TTNP,"Titan Pharmaceuticals, Inc.",7.05 USD,−4.47%,2.804 K,0.12,5.311 M USD,—,−8.26 USD,+51.64%,0.00%,Health Technology,—
4302,TTOO,"T2 Biosystems, Inc.",2.90 USD,−4.92%,230.551 K,0.72,14.304 M USD,—,−283.67 USD,+82.87%,0.00%,Health Technology,Neutral
4303,TTSH,"Tile Shop Holdings, Inc.",6.99 USD,+0.29%,68.345 K,0.34,311.13 M USD,30.23,0.23 USD,−25.92%,0.00%,Retail Trade,—
4304,TTWO,"Take-Two Interactive Software, Inc.",148.17 USD,+0.85%,232.788 K,0.11,25.275 B USD,—,−8.57 USD,−278.45%,0.00%,Technology Services,Buy
4305,TUP,Tupperware Brands Corporation,1.40 USD,+0.72%,135.433 K,0.16,64.777 M USD,—,—,—,0.00%,Producer Manufacturing,—
4306,TUSK,"Mammoth Energy Services, Inc.",3.76 USD,+3.58%,4.963 K,0.09,180.261 M USD,—,−0.07 USD,−239.80%,0.00%,Industrial Services,Strong buy
4307,T,TVGN,3.48 USD,+0.27%,2.901 K,0.20,572.858 M USD,50.58,0.07 USD,+85.44%,0.00%,Health Technology,—
4308,TVTX,"Travere Therapeutics, Inc.",7.53 USD,−1.83%,111.215 K,0.10,573.022 M USD,—,−4.56 USD,−4.33%,0.00%,Health Technology,Buy
4309,TW,Tradeweb Markets Inc.,104.28 USD,−0.11%,75.162 K,0.11,24.584 B USD,60.86,1.71 USD,+15.51%,0.35%,Finance,Buy
4310,TWI,"Titan International, Inc. (DE)",12.45 USD,−0.08%,12.179 K,0.04,903.461 M USD,10.02,1.24 USD,−55.31%,0.00%,Producer Manufacturing,Neutral
4311,TWIN,"Twin Disc, Incorporated",16.90 USD,+0.96%,5.303 K,0.18,236.526 M USD,21.21,0.80 USD,+17.91%,0.48%,Producer Manufacturing,—
4312,TWKS,"Thoughtworks Holding, Inc.",2.57 USD,+1.38%,54.457 K,0.07,827.809 M USD,—,−0.22 USD,+37.37%,0.00%,Commercial Services,Neutral
4313,TWLO,Twilio Inc.,61.13 USD,+0.20%,726.495 K,0.28,11.129 B USD,—,−5.53 USD,+19.38%,0.00%,Technology Services,Buy
4314,TWLV,Twelve Seas Investment Company II,10.80 USD,+0.65%,14.774 K,0.86,140.384 M USD,105.57,0.10 USD,−39.68%,0.00%,Finance,—
4315,TWOU,"2U, Inc.",0.3991 USD,−2.01%,219.009 K,0.10,33.382 M USD,—,−3.94 USD,+5.89%,0.00%,Technology Services,Neutral
4316,TWST,Twist Bioscience Corporation,34.44 USD,−0.12%,264.977 K,0.41,1.991 B USD,—,−3.60 USD,+6.63%,0.00%,Health Technology,Buy
4317,TXG,"10x Genomics, Inc.",37.63 USD,+2.01%,156.869 K,0.12,4.484 B USD,—,−2.18 USD,−49.04%,0.00%,Health Technology,Buy
4318,TXMD,"TherapeuticsMD, Inc.",2.25 USD,0.00%,2.965 K,0.14,23.794 M USD,—,—,—,0.00%,Health Technology,—
4319,TXN,Texas Instruments Incorporated,174.81 USD,+1.12%,655.366 K,0.11,158.953 B USD,24.72,7.07 USD,−24.82%,3.03%,Electronic Technology,Neutral
4320,TXO,"TXO Partners, L.P.",17.80 USD,+1.14%,12.976 K,0.34,547.35 M USD,—,−3.38 USD,−1323.87%,8.52%,Energy Minerals,Strong buy
4321,TXRH,"Texas Roadhouse, Inc.",153.83 USD,−0.29%,37.138 K,0.06,10.28 B USD,33.89,4.54 USD,+14.27%,1.45%,Consumer Services,Buy
4322,TXT,Textron Inc.,96.18 USD,−0.07%,102.762 K,0.09,18.504 B USD,21.05,4.57 USD,+13.93%,0.08%,Electronic Technology,Buy
4323,TYGO,"Tigo Energy, Inc.",1.06 USD,0.00%,1.289 K,0.01,63.271 M USD,—,−1.34 USD,−10950.41%,0.00%,Electronic Technology,Buy
4324,TYL,"Tyler Technologies, Inc.",422.22 USD,+0.39%,12.021 K,0.05,17.85 B USD,108.87,3.88 USD,+0.11%,0.00%,Technology Services,Buy
4325,TYRA,"Tyra Biosciences, Inc.",15.84 USD,−2.85%,26.754 K,0.12,831.671 M USD,—,−1.62 USD,−22.33%,0.00%,Health Technology,Strong buy
4326,TZOO,Travelzoo,10.71 USD,+1.04%,11.086 K,0.07,141.634 M USD,13.46,0.80 USD,+49.03%,0.00%,Commercial Services,Strong buy
4327,U,Unity Software Inc.,27.31 USD,+1.19%,1.413 M,0.18,10.54 B USD,—,−2.16 USD,+26.85%,0.00%,Technology Services,Buy
4328,UA,"Under Armour, Inc.",7.11 USD,+1.94%,539.775 K,0.11,3.159 B USD,7.98,0.89 USD,+27.74%,0.00%,Consumer Non-Durables,Buy
4329,UAL,"United Airlines Holdings, Inc.",47.59 USD,+0.74%,1.152 M,0.15,15.611 B USD,6.04,7.88 USD,+263.30%,0.00%,Transportation,Buy
4330,UAMY,United States Antimony Corporation,0.2514 USD,−2.56%,47.272 K,0.25,27.063 M USD,—,−0.03 USD,−396.43%,0.00%,Non-Energy Minerals,Strong sell
4331,UAN,"CVR Partners, LP",77.05 USD,+0.47%,4.181 K,0.06,814.429 M USD,4.72,16.31 USD,−39.70%,34.80%,Process Industries,—
4332,UAVS,"AgEagle Aerial Systems, Inc.",0.7600 USD,−2.07%,82.015 K,0.17,6.428 M USD,—,−14.13 USD,−76.60%,0.00%,Electronic Technology,—
4333,UBCP,"United Bancorp, Inc.",14.96 USD,+0.01%,5.183 K,0.68,85.301 M USD,9.51,1.57 USD,—,4.45%,Finance,Strong buy
4334,UBER,"Uber Technologies, Inc.",77.23 USD,−1.13%,2.062 M,0.15,160.368 B USD,88.04,0.88 USD,—,0.00%,Transportation,Strong buy
4335,UBFO,United Security Bancshares,7.61 USD,+1.06%,1.201 K,0.10,131.314 M USD,6.58,1.16 USD,—,6.39%,Finance,—
4336,UBSI,"United Bankshares, Inc.",35.33 USD,−0.11%,16.135 K,0.02,4.768 B USD,13.03,2.71 USD,—,4.28%,Finance,Neutral
4337,UBX,"Unity Biotechnology, Inc.",1.65 USD,+1.23%,12.185 K,0.20,27.697 M USD,—,−3.65 USD,+53.62%,0.00%,Health Technology,Strong buy
4338,UCAR,U Power Limited,0.0508 USD,+0.59%,1.575 M,0.12,3.175 M USD,—,—,—,0.00%,Consumer Durables,—
4339,UCBI,"United Community Banks, Inc.",26.01 USD,+0.15%,20.114 K,0.02,3.097 B USD,16.83,1.55 USD,—,3.72%,Finance,Neutral
4340,UCTT,"Ultra Clean Holdings, Inc.",45.52 USD,−1.60%,20.981 K,0.07,2.033 B USD,—,−0.69 USD,−179.17%,0.00%,Producer Manufacturing,Strong buy
4341,UDMY,"Udemy, Inc.",11.29 USD,+1.90%,68.458 K,0.09,1.785 B USD,—,−0.72 USD,+33.84%,0.00%,Technology Services,Buy
4342,UEC,Uranium Energy Corp.,6.76 USD,+0.82%,572.729 K,0.09,2.73 B USD,—,−0.01 USD,−122.20%,0.00%,Non-Energy Minerals,Strong buy
4343,UEIC,Universal Electronics Inc.,10.09 USD,−0.39%,1.129 K,0.02,130.846 M USD,—,−7.67 USD,−23072.46%,0.00%,Consumer Durables,Neutral
4344,UFCS,"United Fire Group, Inc",21.89 USD,+0.18%,2.05 K,0.02,553.321 M USD,—,−1.19 USD,−304.09%,2.97%,Finance,Sell
4345,UFI,"Unifi, Inc. New",6.14 USD,+5.50%,27.331 K,0.30,111.492 M USD,—,−2.96 USD,−160.31%,0.00%,Process Industries,—
4346,UFPI,"UFP Industries, Inc.",122.07 USD,+0.23%,16.738 K,0.05,7.511 B USD,15.18,8.04 USD,−26.59%,1.00%,Non-Energy Minerals,Buy
4347,UFPT,"UFP Technologies, Inc.",251.53 USD,−0.25%,1.838 K,0.02,1.922 B USD,43.11,5.84 USD,+6.69%,0.00%,Process Industries,Buy
4348,UG,"United-Guardian, Inc.",7.71 USD,−0.58%,534,0.04,35.42 M USD,13.72,0.56 USD,+0.46%,4.62%,Process Industries,—
4349,UGI,UGI Corporation,24.15 USD,−0.04%,293.807 K,0.14,5.061 B USD,—,−2.21 USD,−352.15%,6.26%,Distribution Services,Buy
4350,UGRO,"urban-gro, Inc.",1.38 USD,−23.97%,265.951 K,1.73,16.104 M USD,—,−1.65 USD,−50.49%,0.00%,Distribution Services,Strong buy
4351,UHAL,U-Haul Holding Company,66.73 USD,+0.63%,7.114 K,0.08,12.939 B USD,20.53,3.25 USD,−91.95%,0.00%,Finance,Neutral
4352,UHG,"United Homes Group, Inc",7.12 USD,−1.25%,1.645 K,0.13,344.402 M USD,—,−0.20 USD,−137.27%,0.00%,Consumer Durables,—
4353,UHS,"Universal Health Services, Inc.",181.98 USD,+0.07%,50.597 K,0.09,10.913 B USD,17.75,10.25 USD,+11.96%,0.45%,Health Services,Buy
4354,UI,Ubiquiti Inc.,115.93 USD,+0.01%,1.915 K,0.02,7.009 B USD,18.83,6.16 USD,+7.13%,2.16%,Electronic Technology,Neutral
4355,UIS,Unisys Corporation New,5.06 USD,+0.40%,147.862 K,0.25,346.157 M USD,—,−6.32 USD,−302.31%,0.00%,Technology Services,Neutral
4356,U,UK,2.14 USD,+0.94%,6.799 K,0.07,1.161 M USD,—,−35.67 USD,+83.30%,0.00%,Finance,—
4357,ULBI,Ultralife Corporation,9.07 USD,+0.44%,1.578 K,0.03,149.173 M USD,20.55,0.44 USD,—,0.00%,Producer Manufacturing,Strong buy
4358,ULCC,"Frontier Group Holdings, Inc.",8.11 USD,+1.89%,159.889 K,0.11,1.812 B USD,—,−0.06 USD,+67.54%,0.00%,Transportation,Neutral
4359,ULH,"Universal Logistics Holdings, Inc.",37.55 USD,+0.83%,636,0.02,987.724 M USD,10.63,3.53 USD,−44.53%,1.16%,Transportation,Strong buy
4360,ULTA,"Ulta Beauty, Inc.",519.21 USD,+1.11%,100.161 K,0.09,25.062 B USD,19.93,26.05 USD,+8.42%,0.00%,Retail Trade,Buy
4361,ULY,Urgent.ly Inc.,1.88 USD,−2.08%,24.964 K,0.29,24.692 M USD,0.33,5.69 USD,—,0.00%,Technology Services,Strong buy
4362,U,UMAC,2.29 USD,−2.55%,39.732 K,0.43,20.802 M USD,—,−0.20 USD,−27.76%,0.00%,Electronic Technology,—
4363,UMBF,UMB Financial Corporation,85.89 USD,+0.33%,29.918 K,0.12,4.187 B USD,11.96,7.18 USD,—,1.86%,Finance,Buy
4364,UNB,"Union Bankshares, Inc.",30.47 USD,−0.94%,3.502 K,0.57,137.706 M USD,12.26,2.49 USD,—,4.68%,Finance,—
4365,UNCY,"Unicycive Therapeutics, Inc.",1.44 USD,−1.37%,37.862 K,0.09,50.046 M USD,—,−1.73 USD,−68.25%,0.00%,Health Technology,Strong buy
4366,UNF,Unifirst Corporation,175.84 USD,+2.19%,15.106 K,0.16,3.162 B USD,28.77,6.11 USD,+11.58%,0.75%,Consumer Services,Neutral
4367,UNFI,"United Natural Foods, Inc.",11.75 USD,−1.01%,29.751 K,0.04,698.382 M USD,—,−1.96 USD,−162.84%,0.00%,Distribution Services,Neutral
4368,UNH,UnitedHealth Group Incorporated,491.21 USD,−0.38%,563.197 K,0.17,452.863 B USD,20.60,23.85 USD,+12.57%,1.48%,Health Services,Strong buy
4369,UNM,Unum Group,53.74 USD,+0.07%,67.866 K,0.05,10.292 B USD,8.27,6.49 USD,−0.14%,2.68%,Finance,Buy
4370,UNP,Union Pacific Corporation,244.84 USD,+0.09%,256.61 K,0.10,149.3 B USD,23.42,10.45 USD,−6.81%,2.16%,Transportation,Buy
4371,UNTY,"Unity Bancorp, Inc.",27.85 USD,−0.02%,561,0.02,282.377 M USD,7.25,3.84 USD,—,1.75%,Finance,Strong buy
4372,UONE,"Urban One, Inc.",2.65 USD,+5.58%,10.642 K,0.10,108.093 M USD,11.90,0.22 USD,−71.30%,0.00%,Consumer Services,—
4373,UP,Wheels Up Experience Inc.,2.91 USD,−3.32%,73.697 K,0.10,2.029 B USD,—,−10.33 USD,+55.39%,0.00%,Transportation,—
4374,UPBD,"Upbound Group, Inc.",35.24 USD,+0.69%,26.36 K,0.06,1.918 B USD,—,−0.12 USD,−160.47%,3.99%,Finance,Buy
4375,UPC,Universe Pharmaceuticals Inc,2.23 USD,+15.52%,62.887 K,0.45,8.129 M USD,—,−1.70 USD,−154.44%,0.00%,Health Technology,—
4376,UPLD,"Upland Software, Inc.",3.20 USD,+5.26%,37.622 K,0.17,92.336 M USD,—,−5.76 USD,−160.25%,0.00%,Technology Services,Neutral
4377,UPS,"United Parcel Service, Inc.",147.45 USD,+0.08%,672.244 K,0.11,125.724 B USD,18.92,7.79 USD,−41.00%,4.51%,Transportation,Buy
4378,UPST,"Upstart Holdings, Inc.",27.92 USD,−0.89%,1.632 M,0.32,2.413 B USD,—,−2.89 USD,−110.28%,0.00%,Technology Services,Sell
4379,UPWK,Upwork Inc.,12.21 USD,−0.61%,231.17 K,0.10,1.677 B USD,218.73,0.06 USD,—,0.00%,Commercial Services,Strong buy
4380,UPXI,"Upexi, Inc.",0.6365 USD,+2.38%,8.436 K,0.19,13.296 M USD,—,−1.06 USD,−503.54%,0.00%,Health Technology,Neutral
4381,URBN,"Urban Outfitters, Inc.",43.26 USD,+1.12%,75.945 K,0.05,4.014 B USD,14.20,3.05 USD,+79.36%,0.00%,Retail Trade,Neutral
4382,URGN,UroGen Pharma Ltd.,14.75 USD,−1.40%,30.943 K,0.05,503.301 M USD,—,−3.72 USD,+22.21%,0.00%,Health Technology,Strong buy
4383,URI,"United Rentals, Inc.",719.34 USD,−0.11%,51.372 K,0.09,48.334 B USD,20.34,35.36 USD,+18.82%,0.86%,Finance,Neutral
4384,USAC,"USA Compression Partners, LP",26.85 USD,+0.71%,24.261 K,0.07,2.766 B USD,131.36,0.20 USD,—,7.71%,Industrial Services,Neutral
4385,USAP,"Universal Stainless & Alloy Products, Inc.",22.40 USD,−9.02%,63.714 K,0.64,203.577 M USD,—,−0.17 USD,+74.55%,0.00%,Non-Energy Minerals,Strong buy
4386,USAU,U.S. Gold Corp.,3.60 USD,−0.28%,6.706 K,0.15,33.596 M USD,—,−0.74 USD,+17.64%,0.00%,Non-Energy Minerals,Strong buy
4387,USB,U.S. Bancorp,44.43 USD,+0.98%,1.155 M,0.12,69.236 B USD,13.55,3.28 USD,—,4.43%,Finance,Buy
4388,USCB,"USCB Financial Holdings, Inc.",11.18 USD,−0.53%,328,0.02,219.692 M USD,13.33,0.84 USD,—,0.45%,Finance,Buy
4389,USCT,Roth CH Acquisition Co.,11.15 USD,+0.36%,19.685 K,0.83,87.741 M USD,80.80,0.14 USD,−78.14%,0.00%,Finance,—
4390,USEA,United Maritime Corporation,2.66 USD,+0.95%,4.938 K,0.12,23.082 M USD,—,−0.15 USD,—,11.36%,Transportation,—
4391,USEG,U.S. Energy Corp.,1.09 USD,+2.84%,10.423 K,0.18,27.61 M USD,—,−1.28 USD,−2819.91%,7.89%,Energy Minerals,Buy
4392,USFD,US Foods Holding Corp.,54.33 USD,−0.31%,144.372 K,0.11,13.306 B USD,27.21,2.00 USD,+107.49%,0.00%,Distribution Services,Strong buy
4393,USGO,U.S. GoldMining Inc.,5.29 USD,−3.82%,405,0.10,65.589 M USD,—,−0.76 USD,—,0.00%,Non-Energy Minerals,Strong buy
4394,USIO,"Usio, Inc.",1.68 USD,−4.00%,29.663 K,0.58,44.196 M USD,—,−0.03 USD,+86.60%,0.00%,Finance,Neutral
4395,USLM,"United States Lime & Minerals, Inc.",297.45 USD,+2.04%,28.278 K,0.99,1.698 B USD,22.77,13.06 USD,+63.33%,0.29%,Non-Energy Minerals,—
4396,USM,United States Cellular Corporation,37.00 USD,+2.81%,19.391 K,0.12,3.145 B USD,58.19,0.64 USD,+90.36%,0.00%,Communications,Neutral
4397,USNA,"USANA Health Sciences, Inc.",48.48 USD,+0.44%,2.38 K,0.02,932.78 M USD,14.70,3.30 USD,−8.10%,0.00%,Health Technology,Neutral
4398,USPH,"U.S. Physical Therapy, Inc.",110.94 USD,−0.03%,1.417 K,0.02,1.672 B USD,82.79,1.34 USD,−40.64%,1.57%,Health Services,Strong buy
4399,UTHR,United Therapeutics Corporation,239.04 USD,−1.74%,44.194 K,0.08,11.249 B USD,12.05,19.84 USD,+31.99%,0.00%,Health Technology,Buy
4400,UTI,Universal Technical Institute Inc,15.63 USD,+2.96%,99.347 K,0.17,839.831 M USD,60.60,0.26 USD,+71.02%,0.00%,Commercial Services,Strong buy
4401,UTL,UNITIL Corporation,52.05 USD,+0.52%,5.273 K,0.10,841.303 M USD,18.47,2.82 USD,+8.99%,3.23%,Utilities,Buy
4402,UTMD,"Utah Medical Products, Inc.",70.18 USD,+2.99%,31.829 K,0.80,251.877 M USD,15.34,4.58 USD,+1.25%,1.74%,Health Technology,—
4403,UTSI,UTStarcom Holdings Corp,2.63 USD,+1.54%,160,0.04,23.864 M USD,—,−0.44 USD,+36.18%,0.00%,Electronic Technology,—
4404,UTZ,Utz Brands Inc,18.43 USD,+0.66%,18.791 K,0.02,2.594 B USD,—,−0.31 USD,−1638.89%,1.26%,Consumer Non-Durables,Buy
4405,UUU,"Universal Security Instruments, Inc.",1.59 USD,+2.58%,7.085 K,0.42,3.677 M USD,10.06,0.16 USD,+82.87%,0.00%,Electronic Technology,—
4406,UUUU,Energy Fuels Inc,6.09 USD,+0.84%,344.753 K,0.15,996.289 M USD,9.50,0.64 USD,—,0.00%,Non-Energy Minerals,Strong buy
4407,UVE,UNIVERSAL INSURANCE HOLDINGS INC,20.21 USD,+1.15%,16.43 K,0.09,585.395 M USD,9.19,2.20 USD,—,3.25%,Finance,Buy
4408,UVSP,Univest Financial Corporation,20.62 USD,−0.12%,4.648 K,0.05,608.733 M USD,8.56,2.41 USD,—,4.26%,Finance,Neutral
4409,UVV,Universal Corporation,51.53 USD,+0.14%,12.043 K,0.02,1.266 B USD,9.69,5.32 USD,+37.93%,6.34%,Consumer Non-Durables,—
4410,UWMC,UWM Holdings Corporation,7.34 USD,+1.80%,547.939 K,0.29,11.719 B USD,—,−0.33 USD,−175.01%,5.49%,Finance,Neutral
4411,V,Visa Inc.,278.52 USD,−0.18%,847.841 K,0.12,559.538 B USD,32.56,8.55 USD,+22.06%,0.69%,Commercial Services,Buy
4412,VABK,Virginia National Bankshares Corporation,29.86 USD,−0.63%,768,0.18,160.228 M USD,8.34,3.58 USD,—,4.51%,Finance,—
4413,VAC,Marriott Vacations Worldwide Corporation,105.74 USD,+0.42%,62.916 K,0.10,3.72 B USD,16.93,6.25 USD,−28.53%,2.93%,Consumer Services,Buy
4414,VAL,Valaris Limited,75.02 USD,+1.69%,111.764 K,0.14,5.432 B USD,6.41,11.70 USD,+398.62%,0.00%,Industrial Services,Strong buy
4415,VALU,"Value Line, Inc.",39.90 USD,+1.48%,1.179 K,0.66,376.137 M USD,20.60,1.94 USD,+2.87%,2.85%,Consumer Services,—
4416,VANI,"Vivani Medical, Inc.",1.84 USD,−0.54%,43.755 K,0.15,101.16 M USD,—,−0.50 USD,+0.90%,0.00%,Health Technology,Strong buy
4417,VATE,INNOVATE Corp.,0.6784 USD,−5.78%,29.931 K,0.08,69.116 M USD,—,−0.48 USD,+8.59%,0.00%,Industrial Services,—
4418,VAXX,"Vaxxinity, Inc.",0.7250 USD,+5.22%,138.271 K,0.55,91.891 M USD,—,−0.52 USD,+36.21%,0.00%,Health Technology,—
4419,VBFC,Village Bank and Trust Financial Corp.,42.50 USD,+1.19%,835,0.64,63.447 M USD,33.06,1.29 USD,—,1.60%,Finance,—
4420,VBIV,"VBI Vaccines, Inc.",0.6025 USD,+3.88%,12.543 K,0.22,14.272 M USD,—,−11.87 USD,+7.95%,0.00%,Health Technology,Buy
4421,VBTX,"Veritex Holdings, Inc.",20.62 USD,+0.19%,23.846 K,0.04,1.124 B USD,10.39,1.98 USD,—,4.04%,Finance,Buy
4422,VC,Visteon Corporation,118.26 USD,+0.96%,21.154 K,0.07,3.251 B USD,6.89,17.18 USD,+295.01%,0.00%,Producer Manufacturing,Buy
4423,VCEL,Vericel Corporation,51.87 USD,−0.88%,63.813 K,0.10,2.509 B USD,—,−0.08 USD,+76.87%,0.00%,Health Technology,Strong buy
4424,VCIG,VCI Global Limited,1.06 USD,−2.74%,26.39 K,0.08,42.645 M USD,—,—,—,0.00%,Commercial Services,—
4425,V,VCNX,7.50 USD,+0.67%,6.701 K,0.86,8.75 M USD,—,−83.92 USD,+21.12%,0.00%,Health Technology,—
4426,VCSA,"Vacasa, Inc.",6.99 USD,−1.69%,5.042 K,0.04,176.395 M USD,—,−24.07 USD,−57.84%,0.00%,Finance,Neutral
4427,VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",42.42 USD,+0.02%,15.632 K,0.04,2.728 B USD,13.56,3.13 USD,−17.85%,3.06%,Finance,Buy
4428,VCYT,"Veracyte, Inc.",21.95 USD,+1.06%,60.112 K,0.07,1.648 B USD,—,−1.02 USD,−99.73%,0.00%,Health Technology,Buy
4429,VECO,Veeco Instruments Inc.,34.72 USD,−0.40%,22.097 K,0.06,1.955 B USD,—,−0.66 USD,−124.89%,0.00%,Electronic Technology,Buy
4430,VEEE,Twin Vee PowerCats Co.,0.97 USD,−6.73%,42.649 K,2.80,9.234 M USD,—,−0.76 USD,−12.13%,0.00%,Consumer Durables,—
4431,VEEV,Veeva Systems Inc.,234.63 USD,+0.53%,55.957 K,0.07,37.85 B USD,72.94,3.22 USD,+6.92%,0.00%,Technology Services,Buy
4432,VEL,"Velocity Financial, Inc.",18.23 USD,+0.22%,21.283 K,0.94,590.569 M USD,12.22,1.49 USD,+60.45%,0.00%,Finance,Strong buy
4433,VERA,"Vera Therapeutics, Inc.",42.83 USD,−2.28%,51.965 K,0.06,2.352 B USD,—,−2.28 USD,+31.36%,0.00%,Health Technology,Strong buy
4434,VERB,"Verb Technology Company, Inc.",0.2719 USD,−3.24%,9.101 M,0.08,6.838 M USD,—,−10.95 USD,+12.11%,0.00%,Technology Services,Strong buy
4435,VERI,"Veritone, Inc.",5.37 USD,−6.77%,1.865 M,0.22,199.386 M USD,—,−2.25 USD,−81.52%,0.00%,Commercial Services,Neutral
4436,VERO,Venus Concept Inc.,0.7151 USD,−0.68%,4.597 K,0.17,4.545 M USD,—,−6.96 USD,+22.78%,0.00%,Health Technology,Neutral
4437,VERU,Veru Inc.,0.7300 USD,+12.90%,2.099 M,2.15,106.858 M USD,—,−1.13 USD,−8.19%,0.00%,Health Technology,Buy
4438,VERV,"Verve Therapeutics, Inc.",13.13 USD,−0.49%,38.128 K,0.03,1.031 B USD,—,−3.13 USD,−7.18%,0.00%,Health Technology,Strong buy
4439,VERX,"Vertex, Inc.",31.81 USD,+3.75%,113.33 K,0.23,4.909 B USD,—,−0.09 USD,−14.25%,0.00%,Technology Services,Buy
4440,VERY,"Vericity, Inc.",11.34 USD,−0.35%,266,0.03,168.683 M USD,—,−1.02 USD,+10.01%,0.00%,Finance,—
4441,VFC,V.F. Corporation,15.20 USD,+0.73%,1.513 M,0.16,5.91 B USD,—,−1.97 USD,−284.92%,6.94%,Consumer Non-Durables,Neutral
4442,VFF,"Village Farms International, Inc.",1.35 USD,+2.65%,599.976 K,0.38,148.825 M USD,—,−0.29 USD,+74.05%,0.00%,Miscellaneous,Strong buy
4443,VFS,VinFast Auto Ltd.,4.79 USD,+1.27%,403.564 K,0.27,11.198 B USD,—,−0.33 USD,−369.28%,0.00%,Consumer Durables,Strong buy
